customer_id,customer_age,customer_region,customer_tenure_months,order_id,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,freight_value,delivery_attempts,customer_service_contacts,resolution_time_days,nps_score,repeat_purchase_30d,complaints_count,csat_internal_score,categoria_nps,log_order_value,log_discount_value,houve_recompra_30d
2096,60,Nordeste,10,52096,142.25,3,5.3899999999999997,9,13,0,38.350000000000001,3,1,2,6.0999999999999996,0,3,7.5999999999999996,detrator,4.9645913555948491,1.8547342683894434,0
2097,51,Sudeste,83,52097,553.66999999999996,4,0.040000000000000001,6,13,1,25.93,2,1,3,6.0999999999999996,0,4,6,detrator,6.3183733423103714,0.039220713153281295,0
2098,48,Centro-Oeste,90,52098,417.17000000000002,2,17.559999999999999,1,4,2,39.140000000000001,2,0,1,7.7999999999999998,0,1,7.5999999999999996,neutro,6.0358880484099044,2.9210087273580543,0
2099,18,Sudeste,51,52099,113.92,3,48.810000000000002,9,7,0,42.359999999999999,1,1,8,6.0999999999999996,0,1,3.3999999999999999,detrator,4.7442362341110886,3.908215767085192,0
2100,23,Norte,11,52100,137.53999999999999,3,20.850000000000001,10,2,3,32.969999999999999,1,0,5,4.2000000000000002,0,2,3.1000000000000001,detrator,4.9311590925944593,3.0842009215415991,0
2101,47,Sul,91,52101,497.48000000000002,1,13.109999999999999,2,12,3,31.82,2,2,2,1.7,0,4,3.2000000000000002,detrator,6.2115634682359664,2.6468837658647226,0
2102,20,Norte,49,52102,974.57000000000005,2,0.73999999999999999,7,9,2,25.140000000000001,1,1,3,4.5999999999999996,0,4,6,detrator,6.8830219155614616,0.55388511322643763,0
2103,31,Nordeste,109,52103,657.89999999999998,1,6.5800000000000001,10,6,2,22.920000000000002,3,1,9,7.4000000000000004,0,2,0.69999999999999996,neutro,6.490571777919774,2.0255131996542803,0
2104,68,Nordeste,78,52104,87.569999999999993,1,0.78000000000000003,11,2,1,17.859999999999999,3,1,9,4.0999999999999996,0,4,1.3999999999999999,detrator,4.4837931998214913,0.57661336430399379,0
2105,22,Nordeste,82,52105,491.94999999999999,4,26.059999999999999,6,8,3,29.739999999999998,1,0,0,4.7999999999999998,0,4,6.2999999999999998,detrator,6.2004077490210507,3.2980566227426418,0
2106,60,Sul,68,52106,638.46000000000004,6,1.97,3,12,2,36.670000000000002,1,1,10,1.8999999999999999,0,3,0.29999999999999999,detrator,6.4606240701963333,1.0885619528146082,0
2107,40,Nordeste,62,52107,610.27999999999997,5,68.870000000000005,10,3,0,25.93,2,0,9,7.7999999999999998,0,0,5.0999999999999996,neutro,6.4155551193393112,4.2466363725643594,0
2108,44,Centro-Oeste,82,52108,323.02999999999997,4,15.4,9,3,3,28.960000000000001,1,2,4,3.2999999999999998,0,6,2.1000000000000001,detrator,5.7808361040984924,2.7972813348301528,0
2109,21,Sul,17,52109,719.28999999999996,3,10.24,1,4,3,15.23,3,0,2,7.5999999999999996,0,2,5.5999999999999996,neutro,6.5796539086946835,2.4194788444655448,0
2110,22,Centro-Oeste,33,52110,357.18000000000001,3,62.799999999999997,4,13,2,37.93,1,1,8,1.8,0,5,1.7,detrator,5.8810356533385937,4.1557531903507439,0
2111,29,Norte,100,52111,605.59000000000003,4,3.0299999999999998,10,5,0,39.590000000000003,1,0,2,6.7000000000000002,0,0,8,detrator,6.4078531097905387,1.3937663759585917,0
2112,32,Sudeste,71,52112,315.43000000000001,2,5.9500000000000002,11,8,0,48.75,3,0,8,9.0999999999999996,1,1,5.5999999999999996,promotor,5.7571020480864181,1.9387416595767009,1
2113,50,Sudeste,30,52113,1044.8299999999999,4,5.8899999999999997,2,4,1,27.550000000000001,3,2,8,7.0999999999999996,0,3,2.2999999999999998,neutro,6.952566107515854,1.9300710850255671,0
2114,43,Centro-Oeste,83,52114,1079.8,5,3.0299999999999998,2,4,1,22.260000000000002,1,1,3,9.3000000000000007,1,2,6.7999999999999998,promotor,6.9854567866459893,1.3937663759585917,1
2115,24,Nordeste,101,52115,303.23000000000002,1,7.0499999999999998,11,11,2,46.219999999999999,1,5,4,2.7000000000000002,0,8,1.3,detrator,5.7177839942920148,2.0856720914304718,0
2116,41,Sul,89,52116,203.38,2,71.480000000000004,2,10,1,38.520000000000003,2,3,11,3.2000000000000002,0,8,0,detrator,5.3199810061840633,4.2833106617347241,0
2117,37,Centro-Oeste,45,52117,375.01999999999998,1,21.530000000000001,7,8,2,47.509999999999998,2,1,5,4.4000000000000004,0,3,3.7999999999999998,detrator,5.9296423334646393,3.1148477544441531,0
2118,58,Sul,97,52118,522.59000000000003,2,1.3999999999999999,10,9,1,27.010000000000002,1,0,10,7.5999999999999996,0,1,2,neutro,6.2607089353048551,0.87546873735389985,0
2119,42,Sudeste,8,52119,648.74000000000001,3,53.590000000000003,6,12,3,53.68,3,1,8,0.80000000000000004,0,6,1.3,detrator,6.476572282868343,3.9998507157936665,0
2120,37,Sudeste,60,52120,206.5,3,24.41,6,12,1,43.450000000000003,2,2,3,7,0,3,4.7999999999999998,neutro,5.3351313396707534,3.2351427973320726,0
2121,34,Sudeste,87,52121,176.71000000000001,4,24.920000000000002,3,13,1,15.82,3,4,3,4.5999999999999996,0,7,1.8999999999999999,detrator,5.1801530081973954,3.2550148714840739,0
2122,44,Nordeste,53,52122,855.72000000000003,5,95.939999999999998,6,6,1,35.420000000000002,3,2,9,6.5999999999999996,0,4,0,detrator,6.7531111440926193,4.5740922304172296,0
2123,53,Centro-Oeste,80,52123,247.41999999999999,1,20.260000000000002,9,12,3,38.310000000000002,2,4,0,0.10000000000000001,0,8,2.5,detrator,5.5151208621160475,3.0568273729138018,0
2124,52,Nordeste,71,52124,397.73000000000002,3,2.4700000000000002,6,9,4,29.41,3,0,8,3.1000000000000001,0,3,0,detrator,5.9882844961013513,1.2441545939587679,0
2125,65,Sudeste,43,52125,1410.3399999999999,1,87.379999999999995,10,5,2,41.689999999999998,1,3,3,1.8999999999999999,0,5,2.8999999999999999,detrator,7.252294886681109,4.481645699702594,0
2126,26,Sudeste,113,52126,525.66999999999996,2,109.29000000000001,5,8,1,48.189999999999998,1,2,1,5.2000000000000002,0,5,6.2999999999999998,detrator,6.266574166446798,4.7031132603180552,0
2127,46,Norte,87,52127,506.52999999999997,6,2.6899999999999999,8,11,1,31.43,3,1,1,8.5999999999999996,1,4,7.2000000000000002,neutro,6.2295558224693126,1.3056264580524357,1
2128,34,Centro-Oeste,14,52128,859.91999999999996,6,133.02000000000001,10,13,4,37.920000000000002,3,0,1,3.6000000000000001,0,4,5.5999999999999996,detrator,6.758001584895978,4.8979890425450243,0
2129,24,Sudeste,39,52129,544.16999999999996,6,60.979999999999997,7,9,3,27.710000000000001,3,2,10,1.2,0,4,0,detrator,6.3010976726297594,4.1268117523596022,0
2130,65,Centro-Oeste,80,52130,454.29000000000002,5,74.569999999999993,4,12,1,49.770000000000003,1,1,4,5,0,5,6.2000000000000002,detrator,6.1209345785590115,4.3250593790326288,0
2131,30,Sudeste,114,52131,1248.46,5,59.490000000000002,11,4,4,65.579999999999998,3,1,10,2.7000000000000002,0,3,0,detrator,7.1304667369574641,4.1024780621188226,0
2132,35,Norte,118,52132,537.47000000000003,4,0.63,9,2,4,41.579999999999998,3,0,6,1.6000000000000001,0,2,2.2000000000000002,detrator,6.2887317847381601,0.48858001481867097,0
2133,57,Centro-Oeste,79,52133,225.33000000000001,3,179.99000000000001,6,14,0,59.57,3,2,8,4.5,0,4,2.5,detrator,5.4219941112416343,5.1984417811207804,0
2134,51,Sul,30,52134,666.34000000000003,2,43.939999999999998,9,2,2,39.840000000000003,3,1,4,3.8999999999999999,0,3,4.5,detrator,6.5032996611671461,3.8053282667571828,0
2135,28,Centro-Oeste,99,52135,1095.1900000000001,5,43.469999999999999,11,9,0,70.010000000000005,2,3,8,7.7000000000000002,0,3,2.5,neutro,6.9995958101474907,3.7948148045226051,0
2136,31,Centro-Oeste,116,52136,39.869999999999997,2,58.170000000000002,7,5,0,30.57,3,0,5,8.6999999999999993,1,1,5,neutro,3.7103962975761857,4.0804146566886024,1
2137,69,Norte,45,52137,294.35000000000002,5,124.56,1,5,1,48.810000000000002,1,1,1,6.7000000000000002,0,5,7.9000000000000004,detrator,5.6881610937532443,4.8327837319737528,0
2138,33,Nordeste,46,52138,286.07999999999998,5,29.579999999999998,4,10,7,56.049999999999997,3,1,4,0.90000000000000002,0,5,0,detrator,5.6597609225618708,3.4203462005009162,0
2139,60,Sul,3,52139,98.900000000000006,5,36.100000000000001,6,12,1,35.82,3,0,7,4.9000000000000004,0,3,4.7999999999999998,detrator,4.604169685654508,3.6136169696133895,0
2140,36,Sudeste,103,52140,477.73000000000002,2,22.940000000000001,8,3,3,54.520000000000003,3,0,3,0.90000000000000002,0,2,3.6000000000000001,detrator,6.1711367641653183,3.1755507001298273,0
2141,26,Centro-Oeste,58,52141,1775.0799999999999,2,39.880000000000003,5,11,1,43.619999999999997,1,1,3,4.9000000000000004,0,3,5.7000000000000002,detrator,7.4821639675826628,3.7106409458954492,0
2142,46,Sudeste,22,52142,748.20000000000005,3,63.619999999999997,4,7,4,27.940000000000001,3,2,3,1.7,0,6,2.3999999999999999,detrator,6.6190059705699333,4.1685239603963522,0
2143,26,Norte,61,52143,1164.0799999999999,1,12.960000000000001,8,7,0,42.240000000000002,2,2,10,6.0999999999999996,0,2,1.3999999999999999,detrator,7.0605450331700537,2.6361960973342264,0
2144,19,Norte,88,52144,197.06999999999999,3,11.56,5,6,3,42.609999999999999,1,2,1,5.5,0,6,3.5,detrator,5.2886205035691729,2.5305171610400525,0
2145,57,Sul,62,52145,537.69000000000005,3,42.909999999999997,6,9,3,23.280000000000001,1,0,5,6.9000000000000004,0,2,3.7999999999999998,detrator,6.2891402663064673,3.7821420845736258,0
2146,24,Sudeste,47,52146,191.86000000000001,3,26.5,3,13,4,25.149999999999999,3,0,7,3.8999999999999999,0,4,1.7,detrator,5.2619645370822381,3.3141860046725258,0
2147,53,Norte,111,52147,382.79000000000002,3,13.93,9,7,0,18.550000000000001,1,0,4,8.6999999999999993,1,1,7.7999999999999998,neutro,5.9500955279970533,2.703372611551099,1
2148,38,Centro-Oeste,93,52148,422.06999999999999,6,94.739999999999995,6,10,0,33.640000000000001,2,3,1,5.2000000000000002,0,7,7.0999999999999996,detrator,6.0475376499887759,4.5616361839643629,0
2149,40,Sudeste,38,52149,553.66999999999996,6,22.68,9,14,5,50.229999999999997,1,1,4,3.2999999999999998,0,5,1.5,detrator,6.3183733423103714,3.1646308100158049,0
2150,53,Nordeste,31,52150,922.60000000000002,1,8.9800000000000004,1,8,3,38.219999999999999,2,3,5,2.3999999999999999,0,5,1.5,detrator,6.8282790774803406,2.3005830903233728,0
2151,48,Sul,92,52151,960.38999999999999,5,14.960000000000001,6,6,1,49.119999999999997,3,3,1,5.7999999999999998,0,7,5.2999999999999998,detrator,6.8683801539079488,2.7700855920216627,0
2152,45,Nordeste,111,52152,670.26999999999998,4,40,11,6,1,21.280000000000001,3,1,4,4.5999999999999996,0,4,4.7999999999999998,detrator,6.5091714405374947,3.713572066704308,0
2153,33,Sudeste,55,52153,442.56999999999999,2,26.190000000000001,8,7,1,35.590000000000003,2,3,3,7.4000000000000004,0,5,3.7999999999999998,neutro,6.0948556246951631,3.3028492586443794,0
2154,42,Norte,80,52154,686.60000000000002,1,42.460000000000001,6,4,3,38.5,3,2,0,4.9000000000000004,0,6,4,detrator,6.5332072735086939,3.7718409748282835,0
2155,53,Nordeste,2,52155,285.98000000000002,4,2.0299999999999998,10,3,3,36.07,1,2,11,0.5,0,5,0,detrator,5.6594125269202609,1.1085626195212777,0
2156,26,Sul,76,52156,66.670000000000002,6,20.460000000000001,2,11,1,36.07,1,1,11,5.4000000000000004,0,3,0.40000000000000002,detrator,4.2146429502441345,3.0661907372025525,0
2157,20,Sul,89,52157,267.75999999999999,4,4.5599999999999996,6,11,1,48.310000000000002,3,2,9,3.3999999999999999,0,7,0.80000000000000004,detrator,5.5938187880519488,1.7155981082624909,0
2158,27,Nordeste,92,52158,431.56,2,10.09,11,14,3,36.020000000000003,2,0,8,3.3999999999999999,0,4,1.8999999999999999,detrator,6.0697210450737495,2.4060438013622756,0
2159,53,Sudeste,94,52159,848.28999999999996,2,29.699999999999999,7,8,1,37.020000000000003,3,0,10,6.0999999999999996,0,3,3.7000000000000002,detrator,6.7444007063141953,3.4242626545931514,0
2160,26,Norte,39,52160,454.08999999999997,3,38.579999999999998,5,9,1,30.620000000000001,1,1,3,7,0,3,5.7999999999999998,neutro,6.1204952015884775,3.6783239401744194,0
2161,18,Sudeste,117,52161,660.29999999999995,6,51.57,7,4,2,32.189999999999998,1,4,6,1,0,6,0.5,detrator,6.494207594680617,3.9621456148313565,0
2162,18,Sudeste,105,52162,396.00999999999999,1,112.15000000000001,4,13,2,44.93,2,2,9,7.5999999999999996,0,4,1.2,neutro,5.9839614692868315,4.7287143720795468,0
2163,26,Sul,12,52163,154.21000000000001,3,16.649999999999999,11,14,2,58.18,3,2,4,3,0,6,2.8999999999999999,detrator,5.0447790386630933,2.8707357833793057,0
2164,44,Nordeste,35,52164,853.23000000000002,2,36.039999999999999,1,11,2,38.710000000000001,1,3,8,3.2000000000000002,0,6,0.40000000000000002,detrator,6.7502004783713137,3.6119984097779785,0
2165,48,Sul,5,52165,298.11000000000001,3,14.289999999999999,4,6,0,36.420000000000002,2,3,4,7.9000000000000004,0,4,4.0999999999999996,neutro,5.700811398711247,2.7271990199409708,0
2166,20,Centro-Oeste,6,52166,327.13,1,53.020000000000003,2,4,2,49.030000000000001,3,2,11,6.5999999999999996,0,5,0,detrator,5.7934098713250277,3.9893543483644693,0
2167,60,Nordeste,37,52167,755.51999999999998,4,5.1600000000000001,9,5,1,40.590000000000003,2,3,9,5.9000000000000004,0,5,0,detrator,6.6287289704202532,1.8180767775454285,0
2168,36,Nordeste,39,52168,677.21000000000004,1,23.640000000000001,2,10,3,45.25,1,1,11,2.2000000000000002,0,3,0,detrator,6.5194569744958386,3.2043711386653189,0
2169,50,Centro-Oeste,77,52169,462.99000000000001,3,1.9199999999999999,1,8,0,30.109999999999999,2,3,1,4.7999999999999998,0,5,5.7000000000000002,detrator,6.1398630002698757,1.0715836162801904,0
2170,23,Norte,107,52170,1168.02,3,17.600000000000001,7,8,3,40.560000000000002,1,5,1,3.5,0,7,1.6000000000000001,detrator,7.0639210699655806,2.9231615807191558,0
2171,43,Nordeste,11,52171,591.83000000000004,2,23.010000000000002,6,2,2,47.960000000000001,1,2,1,3.8999999999999999,0,4,5.7000000000000002,detrator,6.3849076799888209,3.178470410233162,0
2172,63,Centro-Oeste,47,52172,410.20999999999998,4,74.569999999999993,4,13,1,26.16,3,1,6,10,1,3,3.7999999999999998,promotor,6.0191040329113994,4.3250593790326288,1
2173,67,Norte,81,52173,568.61000000000001,3,42.189999999999998,4,11,1,46.850000000000001,2,4,9,4.5999999999999996,0,7,0.40000000000000002,detrator,6.3449519161234331,3.7656089869726097,0
2174,60,Centro-Oeste,99,52174,334.14999999999998,2,1.4199999999999999,9,10,2,46.289999999999999,2,3,4,2.7000000000000002,0,5,2.1000000000000001,detrator,5.8145781928039666,0.88376754016859493,0
2175,69,Nordeste,96,52175,270.60000000000002,3,14.26,6,12,2,21.52,1,6,10,0.29999999999999999,0,8,0,detrator,5.6043303956845412,2.7252350258563109,0
2176,67,Norte,104,52176,213.16999999999999,1,27.890000000000001,1,6,0,54.090000000000003,3,0,6,5.4000000000000004,0,2,6,detrator,5.3667700921824792,3.363495514478144,0
2177,41,Sul,101,52177,335.20999999999998,3,5.9900000000000002,10,12,1,34,3,2,3,9.4000000000000004,1,4,4.7999999999999998,promotor,5.8177359647320461,1.9444805562457188,1
2178,37,Nordeste,9,52178,352.13,4,57.689999999999998,7,5,4,36.789999999999999,2,3,2,2.7999999999999998,0,7,1.3999999999999999,detrator,5.8668362610924989,4.0722693545702429,0
2179,69,Norte,112,52179,705.5,2,22.010000000000002,5,7,5,46.25,1,0,4,2.3999999999999999,0,4,2.3999999999999999,detrator,6.5603232021245823,3.1359289040472746,0
2180,69,Nordeste,92,52180,914.11000000000001,2,27.149999999999999,2,12,1,36.210000000000001,3,0,7,9.3000000000000007,1,1,4.2999999999999998,promotor,6.8190442766290822,3.3375473545856993,1
2181,59,Nordeste,31,52181,587.11000000000001,5,7.2599999999999998,8,6,2,21.010000000000002,1,0,2,5.0999999999999996,0,2,6.7999999999999998,detrator,6.3769140052322451,2.1114245875328868,0
2182,30,Norte,91,52182,202.47999999999999,3,23.260000000000002,6,4,1,39.75,2,1,3,9.5999999999999996,1,3,6.0999999999999996,promotor,5.3155677199545641,3.1888289035159043,1
2183,35,Sul,47,52183,194.03,2,66.689999999999998,7,4,3,15.050000000000001,3,1,9,4.4000000000000004,0,5,0,detrator,5.2731533928844874,4.2149384585205159,0
2184,46,Sudeste,76,52184,246.43000000000001,2,15.33,8,5,1,32.310000000000002,2,0,2,5.2999999999999998,0,5,7.0999999999999996,detrator,5.5111277137224555,2.7930039069823738,0
2185,46,Nordeste,92,52185,355.29000000000002,1,10.24,4,13,1,41.509999999999998,1,3,1,6.5999999999999996,0,6,5.2999999999999998,detrator,5.8757450059816083,2.4194788444655448,0
2186,58,Centro-Oeste,46,52186,80.569999999999993,5,16.789999999999999,2,13,2,47.609999999999999,3,3,4,6.2000000000000002,0,6,2.2999999999999998,detrator,4.401461547312489,2.8786365016777435,0
2187,64,Centro-Oeste,114,52187,183.02000000000001,2,5.6600000000000001,1,8,0,43.890000000000001,1,1,8,5,0,2,4,detrator,5.2150444473542148,1.8961194845522977,0
2188,33,Nordeste,20,52188,146.00999999999999,2,99.340000000000003,5,9,2,20.010000000000002,3,1,3,7.0999999999999996,0,3,3.6000000000000001,neutro,4.9905006116758752,4.6085644190561066,0
2189,21,Norte,21,52189,1096.1600000000001,3,12.130000000000001,8,12,3,51.299999999999997,2,2,4,2.5,0,4,2.7000000000000002,detrator,7.0004803019643358,2.5748996883147051,0
2190,61,Nordeste,101,52190,669.41999999999996,6,3.7400000000000002,7,7,1,56.539999999999999,3,2,0,6.7999999999999998,0,3,7,detrator,6.5079043816584408,1.5560371357069851,0
2191,64,Centro-Oeste,20,52191,437.13999999999999,3,4.8300000000000001,11,8,3,34.229999999999997,1,2,1,1.1000000000000001,0,5,3.7999999999999998,detrator,6.0825384940073537,1.7630170003624011,0
2192,47,Sul,17,52192,240.25999999999999,1,24.329999999999998,5,10,4,45.68,1,3,9,0,0,5,0,detrator,5.4858751901372376,3.2319894640135836,0
2193,28,Nordeste,46,52193,131.34999999999999,5,4.9199999999999999,9,12,0,38.840000000000003,2,5,0,7,0,6,4.7000000000000002,neutro,4.8854499286731103,1.7783364488959144,0
2194,18,Sul,16,52194,212.56,1,17.780000000000001,7,9,1,60.490000000000002,1,0,0,8.0999999999999996,1,1,7.9000000000000004,neutro,5.3639178236319855,2.932792473780117,1
2195,64,Sudeste,91,52195,943.87,2,72.920000000000002,11,11,2,48.079999999999998,3,2,1,5.7000000000000002,0,6,4.5,detrator,6.8510473518930874,4.3029834273334284,0
2196,45,Norte,45,52196,263.29000000000002,2,0.28999999999999998,11,2,2,38,2,5,9,3.2000000000000002,0,7,0,detrator,5.5770469851017923,0.2546422183735807,0
2197,25,Sudeste,77,52197,495.99000000000001,4,1.1499999999999999,5,3,2,56.659999999999997,3,1,5,3.5,0,3,3.8999999999999999,detrator,6.208569905169858,0.76546784213957142,0
2198,27,Norte,112,52198,171.06999999999999,5,21.510000000000002,4,12,5,56.259999999999998,3,1,7,0.69999999999999996,0,4,0,detrator,5.1479013707650658,3.113959654918641,0
2199,23,Sudeste,45,52199,323.60000000000002,3,26.73,4,10,3,44.969999999999999,3,3,8,0.40000000000000002,0,5,0,detrator,5.7825936550804906,3.3225148596276868,0
2200,56,Nordeste,93,52200,1079.2,4,35.649999999999999,9,12,2,41.869999999999997,1,0,5,9.5,1,4,3.7999999999999998,promotor,6.9849014881587905,3.6014134283326604,1
2201,45,Sul,57,52201,533.08000000000004,6,5.4500000000000002,7,9,1,9.6699999999999999,1,5,5,4.2999999999999998,0,8,1.2,detrator,6.2805456404734707,1.8640801308076811,0
2202,55,Nordeste,86,52202,252.97,3,19.829999999999998,11,13,2,30.239999999999998,1,0,7,5.2999999999999998,0,2,3.3999999999999999,detrator,5.5372161498067527,3.0363942552728806,0
2203,32,Nordeste,37,52203,309.42000000000002,5,12.449999999999999,9,11,1,43.549999999999997,1,3,7,4.0999999999999996,0,6,2.8999999999999999,detrator,5.7379262192230387,2.5989791060478482,0
2204,61,Sul,68,52204,400.56999999999999,6,6.21,1,5,0,29.359999999999999,3,0,3,8.0999999999999996,1,1,8.4000000000000004,neutro,5.9953818643920274,1.9754689512968577,1
2205,43,Centro-Oeste,97,52205,313.83999999999997,6,10.82,11,7,3,18.309999999999999,2,0,1,5.0999999999999996,0,4,6.5999999999999996,detrator,5.7520645732742492,2.4697930119779521,0
2206,56,Norte,64,52206,237.59999999999999,1,2.7000000000000002,3,4,2,40.939999999999998,1,0,7,6.4000000000000004,0,2,2.8999999999999999,detrator,5.4747885096638154,1.3083328196501789,0
2207,69,Norte,43,52207,178.55000000000001,6,4.0999999999999996,4,2,3,28.949999999999999,1,0,6,3.3999999999999999,0,2,1.6000000000000001,detrator,5.1904537206720915,1.62924053973028,0
2208,64,Centro-Oeste,25,52208,802.36000000000001,6,127.73,10,3,0,56.310000000000002,2,2,11,7.7000000000000002,0,3,0.90000000000000002,neutro,6.6888029322863956,4.8577171876715433,0
2209,22,Nordeste,79,52209,412.31,1,115.2,7,8,3,20.640000000000001,2,1,3,3.7000000000000002,0,4,4.4000000000000004,detrator,6.0241979167246171,4.7553128444178112,0
2210,20,Nordeste,74,52210,278.49000000000001,6,26.359999999999999,9,2,3,49.740000000000002,1,2,2,1,0,4,3.6000000000000001,detrator,5.6329665137797864,3.3090820927543496,0
2211,57,Sudeste,48,52211,922.80999999999995,4,18.199999999999999,9,11,1,39.850000000000001,1,2,10,5.2000000000000002,0,5,0.90000000000000002,detrator,6.8285064227917811,2.9549102790337356,0
2212,30,Nordeste,88,52212,831.20000000000005,1,143.16,11,2,3,35.399999999999999,3,4,10,3.1000000000000001,0,6,0,detrator,6.7240727965488407,4.9709237938600275,0
2213,35,Sul,52,52213,494.35000000000002,1,4.7800000000000002,9,9,4,46.280000000000001,3,1,10,0.10000000000000001,0,4,0,detrator,6.205264583419039,1.7544036826842861,0
2214,67,Norte,104,52214,1113.8299999999999,4,16.969999999999999,8,2,5,61.780000000000001,2,2,8,3.2999999999999998,0,5,0,detrator,7.016457205902328,2.8887037007954675,0
2215,46,Centro-Oeste,110,52215,624.00999999999999,5,53.090000000000003,2,8,1,49.390000000000001,1,0,8,5.7000000000000002,0,3,3.2000000000000002,detrator,6.4377676496084026,3.9906493258833358,0
2216,41,Centro-Oeste,80,52216,244.91999999999999,6,0.38,2,7,5,48.259999999999998,2,2,8,1.3,0,6,0,detrator,5.5050062797902859,0.32208349916911333,0
2217,35,Norte,37,52217,106.19,6,67.640000000000001,8,5,2,30.829999999999998,1,1,8,2.8999999999999999,0,4,1.1000000000000001,detrator,4.6746029607034281,4.2288754551797068,0
2218,68,Centro-Oeste,35,52218,272.26999999999998,2,45.75,1,2,2,44.380000000000003,1,0,2,8.4000000000000004,1,1,6,neutro,5.6104603174248284,3.844814255734696,1
2219,34,Nordeste,45,52219,209.19,3,1.25,9,12,0,45.799999999999997,2,3,4,4.7000000000000002,0,5,5.5,detrator,5.3480118835718891,0.81093021621632877,0
2220,57,Sul,79,52220,148.33000000000001,3,14.65,2,12,5,19.289999999999999,1,0,9,0.20000000000000001,0,4,0,detrator,5.0061586220691776,2.7504709169861621,0
2221,49,Nordeste,64,52221,372.5,3,8.6099999999999994,11,9,2,33.009999999999998,3,3,1,6.4000000000000004,0,7,3.6000000000000001,detrator,5.922918004572872,2.2628042229822012,0
2222,53,Nordeste,52,52222,339.06,3,35.840000000000003,3,8,1,42.909999999999997,1,2,7,6,0,4,2.2000000000000002,detrator,5.8291220726293398,3.6065842113871063,0
2223,23,Norte,11,52223,716.94000000000005,2,47.159999999999997,6,10,2,48.380000000000003,1,0,3,7,0,4,6.5999999999999996,neutro,6.5763860000968268,3.8745288010005656,0
2224,39,Sudeste,85,52224,19.280000000000001,1,24.079999999999998,3,3,6,27.059999999999999,3,1,6,2.2999999999999998,0,5,0,detrator,3.0096351787229825,3.2220707157647199,0
2225,33,Centro-Oeste,70,52225,125.83,3,70.219999999999999,1,2,0,30.989999999999998,3,1,0,9.1999999999999993,1,1,8.0999999999999996,promotor,4.8428476070793378,4.2657736778496318,1
2226,54,Sudeste,16,52226,392.76999999999998,6,4.25,1,14,4,48.549999999999997,2,2,7,4.4000000000000004,0,4,0,detrator,5.9757669825006827,1.6582280766035324,0
2227,27,Centro-Oeste,103,52227,139.00999999999999,1,65.760000000000005,9,5,0,39.189999999999998,1,1,8,3.2000000000000002,0,3,3.2000000000000002,detrator,4.941713848629834,4.2011040987936346,0
2228,59,Sul,34,52228,58.079999999999998,1,10.26,3,3,3,43.880000000000003,1,1,2,6.4000000000000004,0,2,4.5,detrator,4.0788924576631791,2.4212566227115442,0
2229,45,Sul,113,52229,511.38999999999999,6,22.93,2,10,0,30.449999999999999,3,0,7,4.5999999999999996,0,2,5.7999999999999998,detrator,6.2390860538290172,3.1751329019202821,0
2230,60,Sul,29,52230,594.52999999999997,4,7.8300000000000001,11,14,3,38.829999999999998,3,2,7,2.8999999999999999,0,5,0.5,detrator,6.389451765360187,2.1781550146158688,0
2231,25,Sudeste,112,52231,461.41000000000003,5,109.28,1,11,3,42.340000000000003,2,0,7,5.5,0,4,1.7,detrator,6.1364519434219007,4.7030225861555959,0
2232,44,Norte,64,52232,397.39999999999998,4,55.68,5,11,1,47.159999999999997,3,2,8,3.2000000000000002,0,5,1.7,detrator,5.9874565257104431,4.0374214148224796,0
2233,54,Nordeste,34,52233,149.63,5,70.5,10,14,4,17.879999999999999,2,3,11,0,0,6,0,detrator,5.014826498714724,4.2696974496999616,0
2234,59,Sul,93,52234,592.11000000000001,4,84.810000000000002,1,4,2,25.850000000000001,1,3,2,2.7999999999999998,0,5,2.8999999999999999,detrator,6.3853798792656864,4.4521355498190296,0
2235,60,Sul,97,52235,1363.98,1,26.399999999999999,8,10,2,23.609999999999999,2,3,8,7,0,4,0.10000000000000001,neutro,7.2188950554970663,3.3105430133940246,0
2236,42,Sul,68,52236,912.45000000000005,5,16.920000000000002,10,2,4,42.950000000000003,2,2,5,3.3999999999999999,0,4,0.20000000000000001,detrator,6.817228639782579,2.8859174075467844,0
2237,59,Nordeste,65,52237,420.19,2,25.329999999999998,7,4,4,48.75,2,2,2,3.2000000000000002,0,6,2.5,detrator,6.0430840382875735,3.270708973508218,0
2238,44,Sul,45,52238,277.25999999999999,3,54.439999999999998,6,8,3,42.200000000000003,3,3,8,1.6000000000000001,0,7,0,detrator,5.6285559284137303,4.0153013548816476,0
2239,35,Nordeste,88,52239,604.67999999999995,1,9.4700000000000006,3,3,3,41.710000000000001,1,2,9,2,0,5,0,detrator,6.4063517937950509,2.3485140248824456,0
2240,20,Sudeste,60,52240,510.24000000000001,1,39.350000000000001,10,13,1,49.109999999999999,2,4,9,2.2999999999999998,0,8,1,detrator,6.2368391472635141,3.6975913947159578,0
2241,51,Nordeste,23,52241,328.81999999999999,1,0.75,7,13,0,47.719999999999999,1,0,5,8.0999999999999996,1,0,6.5999999999999996,neutro,5.7985470511006243,0.55961578793542266,1
2242,30,Sul,113,52242,526.69000000000005,5,10.9,9,13,5,45.109999999999999,1,1,2,0,0,5,1.2,detrator,6.2685089900709894,2.4765384001174837,0
